label_binary,label_name,anomaly_score,lstm_predicted
1,mitm_unaltered,3.3536248,1
1,mitm_unaltered,3.3432353,1
1,mitm_unaltered,3.3338432,1
1,mitm_unaltered,3.1315203,1
1,mitm_unaltered,0.25027317,1
1,mitm_unaltered,0.95526993,1
1,mitm_unaltered,0.90595,1
1,mitm_unaltered,0.8821159,1
1,mitm_unaltered,0.8839527,1
1,mitm_unaltered,0.3569694,1
1,mitm_unaltered,3.201557,1
1,mitm_unaltered,3.8673787,1
1,mitm_unaltered,3.8539948,1
1,mitm_unaltered,3.694605,1
1,mitm_unaltered,0.893853,1
1,mitm_unaltered,0.19604628,1
1,mitm_unaltered,0.22139242,1
1,mitm_unaltered,0.23247948,1
1,mitm_unaltered,2.3175926,1
1,mitm_unaltered,3.46131,1
1,mitm_unaltered,3.4569678,1
1,mitm_unaltered,4.294302,1
1,mitm_unaltered,2.1994495,1
1,mitm_unaltered,1.0302746,1
1,mitm_unaltered,1.0448625,1
1,mitm_unaltered,1.1512415,1
1,mitm_unaltered,2.3892949,1
1,mitm_unaltered,2.57619,1
1,mitm_unaltered,2.5650086,1
1,mitm_unaltered,1.6952096,1
1,mitm_unaltered,0.47150585,1
1,mitm_unaltered,0.24941021,1
1,mitm_unaltered,0.22944635,1
1,mitm_unaltered,0.22327787,1
1,mitm_unaltered,0.21808757,1
1,mitm_unaltered,0.21035971,1
1,mitm_unaltered,0.20547831,1
1,mitm_unaltered,0.5630542,1
1,mitm_unaltered,1.287355,1
1,mitm_unaltered,1.2756447,1
1,mitm_unaltered,1.2779588,1
1,mitm_unaltered,0.9504284,1
1,mitm_unaltered,1.2293866,1
1,mitm_unaltered,2.2653286,1
1,mitm_unaltered,2.7893257,1
1,mitm_unaltered,2.7934728,1
1,mitm_unaltered,1.8036326,1
1,mitm_unaltered,0.7585625,1
1,mitm_unaltered,0.21770819,1
1,mitm_unaltered,0.22138287,1
1,mitm_unaltered,0.20913886,1
1,mitm_unaltered,0.20826317,1
1,mitm_unaltered,0.20042634,1
1,mitm_unaltered,0.18470365,0
1,mitm_unaltered,1.1541142,1
1,mitm_unaltered,1.8128484,1
1,mitm_unaltered,2.8994715,1
1,mitm_unaltered,3.6085856,1
1,mitm_unaltered,3.2416644,1
1,mitm_unaltered,2.6087577,1
1,mitm_unaltered,1.5491191,1
1,mitm_unaltered,0.84457695,1
1,mitm_unaltered,0.2513229,1
1,mitm_unaltered,0.22576267,1
1,mitm_unaltered,0.21925066,1
1,mitm_unaltered,0.21885765,1
1,mitm_unaltered,0.7069013,1
1,mitm_unaltered,1.3146166,1
1,mitm_unaltered,1.30255,1
1,mitm_unaltered,1.3029666,1
1,mitm_unaltered,0.85540277,1
1,mitm_unaltered,1.3745732,1
1,mitm_unaltered,1.5133953,1
1,mitm_unaltered,1.4958545,1
1,mitm_unaltered,1.4895961,1
1,mitm_unaltered,1.3393819,1
1,mitm_unaltered,2.3744323,1
1,mitm_unaltered,3.3155587,1
1,mitm_unaltered,3.7856398,1
1,mitm_unaltered,2.8514073,1
1,mitm_unaltered,1.6276845,1
1,mitm_unaltered,0.6812087,1
1,mitm_unaltered,0.21836919,1
1,mitm_unaltered,0.9909478,1
1,mitm_unaltered,3.2655206,1
1,mitm_unaltered,3.2857118,1
1,mitm_unaltered,3.2750762,1
1,mitm_unaltered,2.5170512,1
1,mitm_unaltered,0.20811097,1
1,mitm_unaltered,1.4851013,1
1,mitm_unaltered,3.4666348,1
1,mitm_unaltered,4.2210383,1
1,mitm_unaltered,4.220662,1
1,mitm_unaltered,2.9805007,1
1,mitm_unaltered,0.98061657,1
1,mitm_unaltered,1.6574374,1
1,mitm_unaltered,1.9168295,1
1,mitm_unaltered,1.9212158,1
1,mitm_unaltered,1.9169353,1
1,mitm_unaltered,2.1620874,1
1,mitm_unaltered,2.2500854,1
1,mitm_unaltered,2.7907665,1
1,mitm_unaltered,4.557772,1
1,mitm_unaltered,2.8446908,1
1,mitm_unaltered,2.4209187,1
1,mitm_unaltered,1.8833373,1
1,mitm_unaltered,1.5355884,1
1,mitm_unaltered,2.8138876,1
1,mitm_unaltered,3.8439395,1
1,mitm_unaltered,3.8230608,1
1,mitm_unaltered,3.3196585,1
1,mitm_unaltered,4.0285997,1
1,mitm_unaltered,3.0156705,1
1,mitm_unaltered,3.0113442,1
1,mitm_unaltered,2.766758,1
1,mitm_unaltered,0.99476534,1
1,mitm_unaltered,0.9691083,1
1,mitm_unaltered,0.9577514,1
1,mitm_unaltered,2.6374092,1
1,mitm_unaltered,3.9591525,1
1,mitm_unaltered,6.652654,1
1,mitm_unaltered,7.1536856,1
1,mitm_unaltered,5.0347056,1
1,mitm_unaltered,3.4331913,1
1,mitm_unaltered,0.91222286,1
1,mitm_unaltered,1.0349039,1
1,mitm_unaltered,2.433841,1
1,mitm_unaltered,3.2619975,1
1,mitm_unaltered,3.2564476,1
1,mitm_unaltered,2.4499745,1
1,mitm_unaltered,1.0559382,1
1,mitm_unaltered,0.20501411,1
1,mitm_unaltered,0.1994761,1
1,mitm_unaltered,0.20944396,1
1,mitm_unaltered,0.22990675,1
1,mitm_unaltered,0.8776482,1
1,mitm_unaltered,2.330967,1
1,mitm_unaltered,2.3206232,1
1,mitm_unaltered,2.3094103,1
1,mitm_unaltered,1.6906102,1
1,mitm_unaltered,0.23620276,1
1,mitm_unaltered,0.22487517,1
1,mitm_unaltered,0.22119813,1
1,mitm_unaltered,1.885955,1
1,mitm_unaltered,2.279433,1
1,mitm_unaltered,2.3044834,1
1,mitm_unaltered,2.3005526,1
1,mitm_unaltered,0.6643706,1
1,mitm_unaltered,0.24896146,1
1,mitm_unaltered,0.23726262,1
1,mitm_unaltered,0.23058742,1
1,mitm_unaltered,0.20946918,1
1,mitm_unaltered,0.44119346,1
1,mitm_unaltered,3.06732,1
1,mitm_unaltered,4.4357142,1
1,mitm_unaltered,4.413803,1
1,mitm_unaltered,4.2042108,1
1,mitm_unaltered,1.6111753,1
1,mitm_unaltered,306.80573,1
1,mitm_unaltered,307.2716,1
1,read_attack,307.3083,1
1,read_attack,307.28738,1
1,read_attack,0.77775735,1
1,read_attack,0.44426742,1
1,read_attack,0.46338907,1
1,read_attack,0.51981467,1
1,read_attack,0.50108945,1
1,read_attack,0.39289376,1
1,read_attack,0.29620737,1
1,mitm_unaltered,0.28664127,1
1,mitm_unaltered,0.92520833,1
1,mitm_unaltered,1.3078717,1
1,mitm_unaltered,1.3230252,1
1,mitm_unaltered,1.2801449,1
1,mitm_unaltered,0.6193121,1
1,mitm_unaltered,0.19987912,1
1,mitm_unaltered,0.20560266,1
1,mitm_unaltered,0.2126314,1
1,mitm_unaltered,0.2221208,1
1,mitm_unaltered,0.22953942,1
1,mitm_unaltered,0.23262756,1
1,mitm_unaltered,0.22100446,1
1,mitm_unaltered,0.21598276,1
1,mitm_unaltered,0.21134932,1
1,mitm_unaltered,0.21226868,1
1,mitm_unaltered,0.21448834,1
1,mitm_unaltered,0.20968495,1
1,mitm_unaltered,2.2633054,1
1,mitm_unaltered,3.0897458,1
1,mitm_unaltered,3.0896008,1
1,mitm_unaltered,3.1086223,1
1,mitm_unaltered,1.0786817,1
1,mitm_unaltered,0.21634859,1
1,mitm_unaltered,0.23270085,1
1,mitm_unaltered,0.21942353,1
1,mitm_unaltered,0.2387526,1
1,mitm_unaltered,0.25366628,1
1,mitm_unaltered,0.25148407,1
1,mitm_unaltered,0.46388343,1
1,mitm_unaltered,1.2770944,1
1,mitm_unaltered,1.2329515,1
1,mitm_unaltered,1.2054846,1
1,mitm_unaltered,0.98525923,1
1,mitm_unaltered,0.17743999,0
1,mitm_unaltered,0.19431843,1
1,mitm_unaltered,0.20735843,1
1,mitm_unaltered,0.22470345,1
1,mitm_unaltered,0.27398732,1
1,mitm_unaltered,2.7520964,1
1,mitm_unaltered,4.3082438,1
1,mitm_unaltered,4.3176084,1
1,mitm_unaltered,4.254512,1
1,mitm_unaltered,1.8391166,1
1,mitm_unaltered,0.23323195,1
1,mitm_unaltered,0.22234906,1
1,mitm_unaltered,0.5571031,1
1,mitm_unaltered,1.888533,1
1,mitm_unaltered,3.431082,1
1,mitm_unaltered,3.470974,1
1,mitm_unaltered,3.1615365,1
1,mitm_unaltered,1.841756,1
1,mitm_unaltered,0.34918302,1
1,mitm_unaltered,0.4369073,1
1,mitm_unaltered,0.57500714,1
1,mitm_unaltered,0.5329163,1
1,mitm_unaltered,0.5046155,1
1,mitm_unaltered,0.32471025,1
1,mitm_unaltered,0.22147405,1
1,mitm_unaltered,0.20924552,1
1,mitm_unaltered,1.342524,1
1,mitm_unaltered,1.8582491,1
1,mitm_unaltered,2.2502985,1
1,mitm_unaltered,3.7368774,1
1,mitm_unaltered,2.5971696,1
1,mitm_unaltered,2.067616,1
1,mitm_unaltered,1.6857864,1
1,mitm_unaltered,0.20993634,1
1,mitm_unaltered,0.21054643,1
1,mitm_unaltered,0.23779304,1
1,mitm_unaltered,0.23282409,1
1,mitm_unaltered,1.6116405,1
1,mitm_unaltered,2.358016,1
1,mitm_unaltered,2.3097224,1
1,mitm_unaltered,2.3032935,1
1,mitm_unaltered,2.2236664,1
1,mitm_unaltered,3.1555367,1
1,mitm_unaltered,3.5934987,1
1,mitm_unaltered,3.6168067,1
1,mitm_unaltered,2.3870795,1
1,mitm_unaltered,0.68689406,1
1,mitm_unaltered,1.9902616,1
1,mitm_unaltered,2.9392862,1
1,mitm_unaltered,2.8995645,1
1,mitm_unaltered,2.9071598,1
1,mitm_unaltered,1.2039372,1
1,mitm_unaltered,0.73433363,1
1,mitm_unaltered,2.6737475,1
1,mitm_unaltered,2.6796787,1
1,mitm_unaltered,4.7383356,1
1,mitm_unaltered,4.4424896,1
1,mitm_unaltered,3.3363423,1
1,mitm_unaltered,5.869472,1
1,mitm_unaltered,3.8509254,1
1,mitm_unaltered,3.621987,1
1,mitm_unaltered,2.8772757,1
1,mitm_unaltered,0.21777286,1
1,mitm_unaltered,0.22478263,1
1,mitm_unaltered,0.23084448,1
1,mitm_unaltered,0.23443063,1
1,mitm_unaltered,0.2631264,1
1,mitm_unaltered,0.23684861,1
1,mitm_unaltered,0.23019722,1
1,mitm_unaltered,0.21315354,1
1,mitm_unaltered,0.19626562,1
1,mitm_unaltered,0.2055737,1
1,mitm_unaltered,0.21804774,1
1,mitm_unaltered,0.21960714,1
1,mitm_unaltered,0.23655011,1
1,mitm_unaltered,0.24708779,1
1,mitm_unaltered,0.22393692,1
1,mitm_unaltered,0.21367776,1
1,mitm_unaltered,0.21116605,1
1,mitm_unaltered,0.1923085,0
1,mitm_unaltered,0.2067809,1
1,mitm_unaltered,0.21394417,1
1,mitm_unaltered,0.21083988,1
1,mitm_unaltered,0.2256973,1
1,mitm_unaltered,0.50374234,1
1,mitm_unaltered,1.4578462,1
1,mitm_unaltered,1.4153448,1
1,mitm_unaltered,1.4189389,1
1,mitm_unaltered,1.1328595,1
1,mitm_unaltered,0.23048154,1
1,mitm_unaltered,0.2361657,1
1,mitm_unaltered,1.9837525,1
1,mitm_unaltered,1.9215114,1
1,mitm_unaltered,1.912219,1
1,mitm_unaltered,1.9342619,1
1,mitm_unaltered,0.80278647,1
1,mitm_unaltered,0.79668427,1
1,mitm_unaltered,0.77253354,1
1,mitm_unaltered,0.7426684,1
1,mitm_unaltered,0.1843896,0
1,mitm_unaltered,0.6380246,1
1,mitm_unaltered,2.1145282,1
1,mitm_unaltered,4.9673386,1
1,mitm_unaltered,4.971657,1
1,mitm_unaltered,4.5676847,1
1,mitm_unaltered,3.9919631,1
1,mitm_unaltered,3.124914,1
1,mitm_unaltered,3.5021174,1
1,mitm_unaltered,4.1614594,1
1,mitm_unaltered,3.2499053,1
1,mitm_unaltered,1.2460871,1
1,mitm_unaltered,0.8195496,1
1,mitm_unaltered,0.17882422,0
1,mitm_unaltered,0.21025252,1
1,mitm_unaltered,1.5881089,1
1,mitm_unaltered,3.8692665,1
1,mitm_unaltered,4.002599,1
1,mitm_unaltered,3.9912672,1
1,mitm_unaltered,2.6475048,1
1,mitm_unaltered,1.4492048,1
1,mitm_unaltered,2.8364694,1
1,mitm_unaltered,2.8230443,1
1,mitm_unaltered,2.8289115,1
1,mitm_unaltered,1.8209893,1
1,mitm_unaltered,0.21582745,1
1,mitm_unaltered,1.5625526,1
1,mitm_unaltered,2.4301546,1
1,mitm_unaltered,2.415045,1
1,mitm_unaltered,2.4146485,1
1,mitm_unaltered,1.077044,1
1,read_attack,0.20638622,1
1,read_attack,0.16801874,0
1,read_attack,0.16558641,0
1,read_attack,0.15795866,0
1,read_attack,0.16367163,0
1,read_attack,0.14854904,0
1,read_attack,0.15630418,0
1,read_attack,0.14067437,0
1,read_attack,0.12935752,0
1,read_attack,0.1300452,0
1,read_attack,0.129945,0
1,read_attack,0.149373,0
1,read_attack,0.14905858,0
1,read_attack,0.13567536,0
1,read_attack,0.14069837,0
1,read_attack,0.1299454,0
1,read_attack,0.16432944,0
1,read_attack,0.17421629,0
1,read_attack,0.16280289,0
1,read_attack,0.15725599,0
1,read_attack,0.12702166,0
1,read_attack,0.15817943,0
1,read_attack,0.15971024,0
1,read_attack,0.19163781,0
1,read_attack,0.19594131,1
1,read_attack,0.1740537,0
1,read_attack,0.1575931,0
1,read_attack,0.13904615,0
1,read_attack,0.13767414,0
1,read_attack,0.13011649,0
1,read_attack,0.14810982,0
1,read_attack,0.17026083,0
1,read_attack,0.17472062,0
1,read_attack,0.19403963,1
1,read_attack,0.17142472,0
1,read_attack,0.14544763,0
1,read_attack,0.12842849,0
1,read_attack,0.13107786,0
1,read_attack,0.13793401,0
1,read_attack,0.15145217,0
1,read_attack,0.16838342,0
1,read_attack,0.17783573,0
1,read_attack,0.19369285,1
1,read_attack,0.19568127,1
1,read_attack,0.18351437,0
1,read_attack,0.16140078,0
1,read_attack,0.19181006,0
1,read_attack,0.2364566,1
1,read_attack,0.27362192,1
1,read_attack,0.336337,1
1,read_attack,0.35807213,1
1,read_attack,0.30654627,1
1,read_attack,409.474,1
1,read_attack,638.1893,1
1,read_attack,638.16144,1
1,read_attack,638.1209,1
1,read_attack,228.9563,1
1,read_attack,0.13896419,0
1,read_attack,0.16402109,0
1,read_attack,0.15772991,0
1,read_attack,0.16007349,0
1,read_attack,0.1477556,0
1,read_attack,0.12569931,0
1,read_attack,0.11945445,0
1,read_attack,0.11709847,0
1,read_attack,0.10893101,0
1,read_attack,0.10193575,0
1,read_attack,0.104731135,0
1,read_attack,0.119577244,0
1,read_attack,0.14330572,0
1,read_attack,0.17581779,0
1,read_attack,0.1730184,0
1,read_attack,0.16584916,0
1,read_attack,0.18152462,0
1,read_attack,0.16269106,0
1,read_attack,0.16322304,0
1,read_attack,0.1503914,0
1,read_attack,0.1403915,0
1,read_attack,0.14352672,0
1,read_attack,0.16847487,0
1,read_attack,0.16726273,0
1,read_attack,0.18950124,0
1,read_attack,0.17759007,0
1,read_attack,0.15416242,0
1,read_attack,0.15939781,0
1,read_attack,0.1376472,0
1,read_attack,0.1430547,0
1,read_attack,0.14675952,0
1,read_attack,0.16017772,0
1,read_attack,0.16540991,0
1,read_attack,0.16014019,0
1,read_attack,0.16342323,0
1,read_attack,0.15116744,0
1,read_attack,0.1427345,0
1,read_attack,0.15573926,0
1,read_attack,0.15430602,0
1,read_attack,0.14659783,0
1,read_attack,0.14917323,0
1,read_attack,0.16114138,0
1,read_attack,0.16162604,0
1,read_attack,0.17028812,0
1,read_attack,0.15401061,0
1,read_attack,0.15040483,0
1,read_attack,0.13294569,0
1,read_attack,0.14716087,0
1,read_attack,0.24171978,1
1,read_attack,0.28914058,1
1,read_attack,0.38847578,1
1,read_attack,0.41535735,1
1,mitm_unaltered,0.3599611,1
1,mitm_unaltered,0.26866105,1
1,mitm_unaltered,0.21335402,1
1,mitm_unaltered,1.8855113,1
1,mitm_unaltered,2.738514,1
1,mitm_unaltered,2.758652,1
1,mitm_unaltered,2.765474,1
1,mitm_unaltered,1.1344285,1
1,mitm_unaltered,0.22692788,1
1,mitm_unaltered,0.24901351,1
1,mitm_unaltered,0.23740713,1
1,mitm_unaltered,0.27224123,1
1,mitm_unaltered,1.5230222,1
1,mitm_unaltered,1.6462137,1
1,mitm_unaltered,1.8049145,1
1,mitm_unaltered,2.0462976,1
1,read_attack,0.8747841,1
1,read_attack,0.78985626,1
1,read_attack,0.8020393,1
1,read_attack,0.58539635,1
1,read_attack,0.61179507,1
1,read_attack,0.64450294,1
1,read_attack,0.7033933,1
1,read_attack,0.88087785,1
1,read_attack,0.8715451,1
1,read_attack,0.79604375,1
1,read_attack,0.75131387,1
1,read_attack,0.6025193,1
1,read_attack,0.67114633,1
1,read_attack,0.6983243,1
1,read_attack,0.6561084,1
1,read_attack,0.74083275,1
1,read_attack,0.6574242,1
1,read_attack,0.70910996,1
1,read_attack,0.6293278,1
1,read_attack,0.5670923,1
1,read_attack,0.6641486,1
1,read_attack,0.6277249,1
1,read_attack,0.66167516,1
1,read_attack,0.65541244,1
1,read_attack,0.6272448,1
1,read_attack,0.64158154,1
1,read_attack,0.71417475,1
1,read_attack,0.75124586,1
1,read_attack,0.8596835,1
1,read_attack,1.038851,1
1,read_attack,0.972345,1
1,read_attack,0.94574404,1
1,read_attack,0.77116746,1
1,read_attack,0.545164,1
1,read_attack,0.5086356,1
1,read_attack,0.65406364,1
1,read_attack,0.7559188,1
1,read_attack,0.9509982,1
1,read_attack,0.9185164,1
1,read_attack,1.089852,1
1,read_attack,1.1187406,1
1,read_attack,1.0484045,1
1,read_attack,1.3883154,1
1,read_attack,1.1652589,1
1,read_attack,1.2042639,1
1,read_attack,1.1835465,1
1,read_attack,1.217959,1
1,read_attack,1.2854503,1
1,read_attack,1.1820537,1
1,read_attack,1.281167,1
1,read_attack,1.0165702,1
1,read_attack,1.0447439,1
1,read_attack,1.0652527,1
1,read_attack,1.0659748,1
1,read_attack,1.1611242,1
1,read_attack,1.0055125,1
1,read_attack,0.8649022,1
1,read_attack,1.0399951,1
1,read_attack,1.0103489,1
1,read_attack,0.98744524,1
1,read_attack,1.156446,1
1,read_attack,0.94969344,1
1,read_attack,0.9211651,1
1,read_attack,1.0458539,1
1,read_attack,0.86509585,1
1,read_attack,1.0734994,1
1,read_attack,97300.92,1
1,read_attack,202800.28,1
1,read_attack,202800.61,1
1,read_attack,202799.4,1
1,read_attack,105505.18,1
1,read_attack,0.44438642,1
1,read_attack,0.4645366,1
1,read_attack,0.3447186,1
1,read_attack,0.43781236,1
1,read_attack,0.4978124,1
1,read_attack,0.52820325,1
1,read_attack,1.1212318,1
1,mitm_unaltered,2.2707582,1
1,mitm_unaltered,3.2269633,1
1,mitm_unaltered,3.180797,1
1,mitm_unaltered,2.5792024,1
1,mitm_unaltered,1.2614609,1
1,mitm_unaltered,1.953043,1
1,mitm_unaltered,3.195752,1
1,mitm_unaltered,3.2011485,1
1,mitm_unaltered,3.2265744,1
1,mitm_unaltered,1.5266633,1
1,mitm_unaltered,0.259891,1
1,mitm_unaltered,0.26156846,1
1,mitm_unaltered,0.25389028,1
1,mitm_unaltered,0.2619876,1
1,mitm_unaltered,0.2377093,1
1,mitm_unaltered,0.22390151,1
1,mitm_unaltered,1.2907835,1
1,mitm_unaltered,3.101816,1
1,mitm_unaltered,5.3258033,1
1,mitm_unaltered,9.134969,1
1,mitm_unaltered,7.943343,1
1,mitm_unaltered,6.0447574,1
1,mitm_unaltered,5.605883,1
1,mitm_unaltered,2.7205575,1
1,mitm_unaltered,6.2440343,1
1,mitm_unaltered,6.5471725,1
1,mitm_unaltered,4.8469095,1
1,mitm_unaltered,4.0511613,1
1,mitm_unaltered,0.50160915,1
1,mitm_unaltered,0.231001,1
1,mitm_unaltered,0.24584047,1
1,mitm_unaltered,0.20762864,1
1,mitm_unaltered,0.2058123,1
1,mitm_unaltered,0.22149584,1
1,mitm_unaltered,0.20869257,1
1,mitm_unaltered,0.2032684,1
1,mitm_unaltered,0.23093121,1
1,mitm_unaltered,0.18556936,0
1,mitm_unaltered,0.19057061,0
1,mitm_unaltered,0.19427748,1
1,mitm_unaltered,0.18438543,0
1,mitm_unaltered,0.21825868,1
1,mitm_unaltered,0.22689788,1
1,mitm_unaltered,0.23072766,1
1,mitm_unaltered,0.23098636,1
1,mitm_unaltered,0.22437917,1
1,mitm_unaltered,0.22379684,1
1,mitm_unaltered,0.22855711,1
1,mitm_unaltered,0.19770746,1
1,mitm_unaltered,0.183979,0
1,mitm_unaltered,0.17799418,0
1,mitm_unaltered,0.16651817,0
1,mitm_unaltered,0.16195536,0
1,mitm_unaltered,0.17188211,0
1,mitm_unaltered,0.19289343,0
1,mitm_unaltered,0.8138179,1
1,mitm_unaltered,1.7025373,1
1,mitm_unaltered,2.3784378,1
1,mitm_unaltered,2.2902915,1
1,mitm_unaltered,1.6982294,1
1,mitm_unaltered,0.83473927,1
1,mitm_unaltered,0.21008018,1
1,mitm_unaltered,0.19537877,1
1,mitm_unaltered,0.1936917,1
1,mitm_unaltered,1.7252444,1
1,mitm_unaltered,3.7690372,1
1,mitm_unaltered,3.9577527,1
1,mitm_unaltered,3.9730592,1
1,mitm_unaltered,4.5702877,1
1,mitm_unaltered,2.6767857,1
1,mitm_unaltered,2.459424,1
1,mitm_unaltered,2.4490833,1
1,mitm_unaltered,0.37624642,1
1,mitm_unaltered,0.21656153,1
1,mitm_unaltered,0.21489422,1
1,mitm_unaltered,0.3318342,1
1,mitm_unaltered,0.357592,1
1,read_attack,0.45705035,1
1,read_attack,0.44883642,1
1,read_attack,0.4410858,1
1,read_attack,0.54108673,1
1,read_attack,0.67972827,1
1,read_attack,0.92935807,1
1,read_attack,1.0352741,1
1,read_attack,0.9611655,1
1,read_attack,0.9587536,1
1,read_attack,0.8689601,1
1,read_attack,0.9557886,1
1,read_attack,1.0646788,1
1,read_attack,0.95316327,1
1,read_attack,0.94399256,1
1,read_attack,0.8321674,1
1,read_attack,0.86457556,1
1,read_attack,0.8174677,1
1,read_attack,0.9334915,1
1,read_attack,0.8960912,1
1,read_attack,0.7676998,1
1,read_attack,0.84736794,1
1,read_attack,0.6454374,1
1,read_attack,0.9857298,1
1,read_attack,1.193842,1
1,read_attack,1.4913251,1
1,read_attack,1.5721148,1
1,read_attack,1.3107172,1
1,read_attack,1.0727322,1
1,read_attack,0.786885,1
1,read_attack,0.9135716,1
1,read_attack,0.9855424,1
1,read_attack,0.9813147,1
1,read_attack,1.1155384,1
1,read_attack,0.88168144,1
1,read_attack,0.7789964,1
1,read_attack,0.7689409,1
1,read_attack,0.70736796,1
1,read_attack,0.84936947,1
1,read_attack,0.8593724,1
1,read_attack,48.62772,1
1,read_attack,48.50354,1
1,read_attack,48.284306,1
1,read_attack,48.114933,1
1,read_attack,95.12614,1
1,read_attack,96.000206,1
1,read_attack,95.92442,1
1,mitm_unaltered,95.80462,1
1,mitm_unaltered,0.9987122,1
1,mitm_unaltered,0.18697955,0
1,mitm_unaltered,2.1913075,1
1,mitm_unaltered,3.4958982,1
1,mitm_unaltered,3.4884102,1
1,mitm_unaltered,5.3337555,1
1,mitm_unaltered,5.100573,1
1,mitm_unaltered,4.422532,1
1,mitm_unaltered,4.410165,1
1,mitm_unaltered,2.6121712,1
1,mitm_unaltered,0.8757697,1
1,mitm_unaltered,0.1893134,0
1,mitm_unaltered,0.19753686,1
1,mitm_unaltered,0.20331691,1
1,mitm_unaltered,0.21712245,1
1,mitm_unaltered,0.23334086,1
1,mitm_unaltered,0.25205618,1
1,mitm_unaltered,0.23834713,1
1,mitm_unaltered,0.22383587,1
1,mitm_unaltered,0.22584473,1
1,mitm_unaltered,0.20894748,1
1,mitm_unaltered,2.4433422,1
1,mitm_unaltered,2.3843737,1
1,mitm_unaltered,2.3839068,1
1,mitm_unaltered,2.3729546,1
1,mitm_unaltered,0.19778581,1
1,mitm_unaltered,0.19873008,1
1,mitm_unaltered,0.20176424,1
1,mitm_unaltered,0.2141707,1
1,mitm_unaltered,0.20602344,1
1,mitm_unaltered,0.21119061,1
1,mitm_unaltered,0.184752,0
1,mitm_unaltered,0.18124422,0
1,mitm_unaltered,0.18834434,0
1,mitm_unaltered,0.19605361,1
1,mitm_unaltered,0.21865653,1
1,mitm_unaltered,1.3206336,1
1,mitm_unaltered,2.9909577,1
1,mitm_unaltered,3.5655863,1
1,mitm_unaltered,3.5688174,1
1,mitm_unaltered,2.4789019,1
1,mitm_unaltered,0.817569,1
1,mitm_unaltered,0.19858448,1
1,mitm_unaltered,0.1942539,1
1,mitm_unaltered,0.2178766,1
1,mitm_unaltered,0.22134493,1
1,mitm_unaltered,0.22327158,1
1,mitm_unaltered,0.23899743,1
1,mitm_unaltered,0.21328257,1
1,mitm_unaltered,0.20323065,1
1,mitm_unaltered,0.20554459,1
1,mitm_unaltered,0.19498593,1
1,mitm_unaltered,0.1805167,0
1,mitm_unaltered,0.3744761,1
1,mitm_unaltered,1.4980675,1
1,mitm_unaltered,1.467786,1
1,mitm_unaltered,1.479973,1
1,mitm_unaltered,1.3299501,1
1,mitm_unaltered,0.25218362,1
1,mitm_unaltered,0.24536988,1
1,mitm_unaltered,0.6341625,1
1,mitm_unaltered,2.5156503,1
1,mitm_unaltered,2.6981452,1
1,mitm_unaltered,2.695175,1
1,mitm_unaltered,3.029191,1
1,mitm_unaltered,1.5933825,1
1,mitm_unaltered,1.3753223,1
1,mitm_unaltered,1.3665854,1
1,mitm_unaltered,0.6721415,1
1,mitm_unaltered,1.2862124,1
1,mitm_unaltered,2.2212687,1
1,mitm_unaltered,2.207581,1
1,mitm_unaltered,2.2040193,1
1,mitm_unaltered,1.1432041,1
1,mitm_unaltered,0.7356093,1
1,mitm_unaltered,1.9145467,1
1,mitm_unaltered,2.1401129,1
1,mitm_unaltered,2.148,1
1,mitm_unaltered,1.640542,1
1,mitm_unaltered,1.496655,1
1,mitm_unaltered,2.734021,1
1,mitm_unaltered,2.6897254,1
1,mitm_unaltered,3.2535946,1
1,mitm_unaltered,4.3857565,1
1,mitm_unaltered,3.6686652,1
1,mitm_unaltered,3.6643305,1
1,mitm_unaltered,4.4051585,1
1,mitm_unaltered,2.9386132,1
1,mitm_unaltered,2.1778772,1
1,mitm_unaltered,2.1847954,1
1,mitm_unaltered,0.9390109,1
1,mitm_unaltered,0.28772002,1
1,mitm_unaltered,0.24843596,1
1,mitm_unaltered,1.7503424,1
1,mitm_unaltered,2.5570617,1
1,mitm_unaltered,3.842276,1
1,mitm_unaltered,3.8383608,1
1,mitm_unaltered,2.3651724,1
1,mitm_unaltered,1.4996992,1
1,mitm_unaltered,0.18692398,0
1,mitm_unaltered,0.1965137,1
1,mitm_unaltered,0.21077505,1
1,mitm_unaltered,0.37184775,1
1,mitm_unaltered,2.1598766,1
1,mitm_unaltered,2.7802196,1
1,mitm_unaltered,3.086723,1
1,mitm_unaltered,4.2737594,1
1,mitm_unaltered,3.3487175,1
1,mitm_unaltered,2.6811426,1
1,mitm_unaltered,2.3751457,1
1,mitm_unaltered,1.0742544,1
1,mitm_unaltered,0.2012291,1
1,mitm_unaltered,0.20991208,1
1,mitm_unaltered,0.23489818,1
1,mitm_unaltered,0.21745051,1
1,mitm_unaltered,0.23075521,1
1,mitm_unaltered,0.22297876,1
1,mitm_unaltered,0.22197954,1
1,mitm_unaltered,0.23258108,1
1,mitm_unaltered,0.25424173,1
1,mitm_unaltered,0.2460985,1
1,mitm_unaltered,0.21908315,1
1,mitm_unaltered,0.43969622,1
1,mitm_unaltered,2.7245474,1
1,mitm_unaltered,2.6983922,1
1,mitm_unaltered,2.6968634,1
1,mitm_unaltered,4.8629603,1
1,mitm_unaltered,2.56268,1
1,mitm_unaltered,2.5771086,1
1,mitm_unaltered,2.5737681,1
1,mitm_unaltered,0.20358029,1
