label_binary,label_name,anomaly_score,if_predicted,fc,error_binary,request_binary,madd,data
0,normal,0.4206749135709599,0,3,0,0,24,0
0,normal,0.4518579690981146,0,3,0,0,46,65535
0,normal,0.41192287445138553,0,3,0,0,22,0
0,normal,0.5201546259267636,1,3,0,0,3,0
0,normal,0.41356092551413615,0,3,0,0,29,0
0,normal,0.5307874319118201,1,3,0,0,10,0
0,normal,0.5283661181261559,1,3,0,0,30,0
0,normal,0.543247302965655,1,3,0,0,34,0
0,normal,0.5533493284607937,1,3,0,0,3,0
0,normal,0.42083591232504713,0,3,0,0,24,0
0,normal,0.5085291132871338,0,3,0,0,55,65535
0,normal,0.5124700738753185,0,3,0,0,55,65535
1,read_attack,0.7191420405783322,1,3,0,1,1,68
0,normal,0.5305053977821566,1,3,0,0,40,21771
0,normal,0.4464064116586137,0,3,0,0,47,65535
0,normal,0.5045009842185663,0,3,0,0,7,0
0,normal,0.5141228134795665,0,3,0,0,56,65535
0,normal,0.47336453992250693,0,3,0,0,44,65535
0,normal,0.47641256291588036,0,3,0,0,50,65535
0,normal,0.4606352489306427,0,3,0,0,51,65535
0,normal,0.7282521064500016,1,3,0,1,1,68
1,read_attack,0.4417907744916536,0,3,0,0,32,0
0,normal,0.5793281101593764,1,3,0,0,67,0
0,normal,0.40491443522174986,0,3,0,0,22,0
0,normal,0.45603078413394266,0,3,0,0,41,65535
0,normal,0.45427994885686784,0,3,0,0,35,0
0,normal,0.48052959104968607,0,3,0,0,60,0
0,normal,0.4659389577852654,0,3,0,0,31,0
0,normal,0.581548591505345,1,3,0,0,43,65535
1,mitm_unaltered,0.5404704722618139,1,3,0,0,46,65535
0,normal,0.4933716875456722,0,3,0,0,10,0
0,normal,0.5656439507588791,1,3,0,0,50,65535
0,normal,0.4758897747594823,0,3,0,0,40,65535
0,normal,0.5361233937413225,1,3,0,0,21,0
0,normal,0.5092108698009016,0,3,0,0,65,0
0,normal,0.4675761323727028,0,3,0,0,50,65535
0,normal,0.4558063980797799,0,3,0,0,47,65535
1,mitm_unaltered,0.5352386912045006,1,3,0,0,233,0
0,normal,0.4949454344495918,0,3,0,0,59,0
0,normal,0.47971981823107057,0,3,0,0,43,65535
0,normal,0.49145375318133966,0,3,0,0,5,0
1,mitm_unaltered,0.4635575767867146,0,3,0,0,34,0
0,normal,0.5151787073091482,0,3,0,0,56,65535
0,normal,0.49354015158825676,0,3,0,0,2,0
0,normal,0.4789131951552083,0,3,0,0,61,0
0,normal,0.4785694868764229,0,3,0,0,59,0
0,normal,0.435822582238075,0,3,0,0,15,0
0,normal,0.5115387797079377,0,3,0,0,54,65535
0,normal,0.5154133023486287,0,3,0,0,2,0
1,mitm_unaltered,0.7187553727404585,1,3,0,1,1,68
0,normal,0.5195622929747297,1,3,0,0,3,0
0,normal,0.5203947725105178,1,3,0,0,13,0
0,normal,0.5748543810515865,1,3,0,0,40,65535
1,mitm_unaltered,0.4735441540436509,0,3,0,0,35,0
1,mitm_unaltered,0.44719302309566916,0,3,0,0,23,0
0,normal,0.41880172005176564,0,3,0,0,18,0
0,normal,0.45474123008054806,0,3,0,0,41,65535
0,normal,0.40274960682410543,0,3,0,0,20,0
0,normal,0.45633592116147303,0,3,0,0,44,65535
0,normal,0.4310594543386025,0,3,0,0,8,0
0,normal,0.46717597481841744,0,3,0,0,48,65535
0,normal,0.4472934804628008,0,3,0,0,44,65535
0,normal,0.49748263850189167,0,3,0,0,63,0
1,read_attack,0.5900024733957038,1,3,0,0,3,0
0,normal,0.47477571901799887,0,3,0,0,62,0
0,normal,0.49923065707198677,0,3,0,0,11,0
0,normal,0.45821876459562444,0,3,0,0,6,0
0,normal,0.48528148633847196,0,3,0,0,60,0
0,normal,0.4788513869127677,0,3,0,0,41,65535
0,normal,0.40300337926544694,0,3,0,0,29,0
0,normal,0.4465161576930517,0,3,0,0,12,0
0,normal,0.5163645616239454,1,3,0,0,7,0
0,normal,0.46153828027062627,0,3,0,0,45,65535
0,normal,0.466868179913018,0,3,0,0,7,0
0,normal,0.4015119554090112,0,3,0,0,29,0
0,normal,0.4896245036997032,0,3,0,0,4,0
0,normal,0.490153155520319,0,3,0,0,19,0
0,normal,0.5119503602830203,0,3,0,0,7,0
0,normal,0.7191745583696321,1,3,0,1,1,68
0,normal,0.5037976086906748,0,3,0,0,38,65535
0,normal,0.5004094867897851,0,3,0,0,7,0
0,normal,0.4303510562605518,0,3,0,0,13,0
0,normal,0.7242073799171388,1,3,0,1,1,68
0,normal,0.49560128792006053,0,3,0,0,8,0
0,normal,0.516692774678055,1,3,0,0,5,0
0,normal,0.40809074916269766,0,3,0,0,15,0
0,normal,0.4531796957949151,0,3,0,0,23,0
0,normal,0.48020697689184166,0,3,0,0,3,0
0,normal,0.5076944018261141,0,3,0,0,66,0
0,normal,0.40623971353827143,0,3,0,0,16,0
0,normal,0.4092324653527409,0,3,0,0,18,0
0,normal,0.566771685392174,1,3,0,0,41,65535
0,normal,0.4931140274555077,0,3,0,0,24,0
0,normal,0.455808927075366,0,3,0,0,41,65535
0,normal,0.4327130012983872,0,3,0,0,8,0
0,normal,0.47283372408506796,0,3,0,0,44,65535
1,read_attack,0.5425670199991903,1,3,0,0,9,0
0,normal,0.4649163039908334,0,3,0,0,51,65535
1,recognition_attack,0.6124406166539622,1,146,0,0,0,0
1,read_attack,0.44615775156461296,0,3,0,0,25,0
0,normal,0.47113490330379393,0,3,0,0,42,65535
0,normal,0.47634663314106174,0,3,0,0,46,65535
0,normal,0.5409165109446868,1,3,0,0,21,0
0,normal,0.439797054154142,0,3,0,0,15,0
0,normal,0.6160196752066569,1,3,0,0,37,65535
0,normal,0.5115622799590225,0,3,0,0,14,0
1,mitm_unaltered,0.5204054238459398,1,3,0,0,58,0
0,normal,0.4462800125638304,0,3,0,0,36,0
0,normal,0.49639182195371034,0,3,0,0,63,0
0,normal,0.4160983194182406,0,3,0,0,18,0
0,normal,0.49493467630577337,0,3,0,0,28,0
0,normal,0.534954146963534,1,3,0,0,14,0
0,normal,0.45201179307118977,0,3,0,0,24,0
0,normal,0.6092218791598337,1,3,0,0,54,65535
0,normal,0.4092974123777599,0,3,0,0,32,0
1,mitm_unaltered,0.5789164896965844,1,3,0,0,353,0
0,normal,0.4856046048536353,0,3,0,0,27,0
0,normal,0.5307697795680395,1,3,0,0,25,0
0,normal,0.5091272145982756,0,3,0,0,9,0
0,normal,0.5282656757838343,1,3,0,0,26,0
1,read_attack,0.43846912946150757,0,3,0,0,32,0
0,normal,0.49224567201461134,0,3,0,0,57,0
0,normal,0.5089396064041773,0,3,0,0,9,0
0,normal,0.44482396444801736,0,3,0,0,36,0
0,normal,0.42560428558858415,0,3,0,0,12,0
0,normal,0.49963083077294657,0,3,0,0,39,65535
0,normal,0.5348664541062236,1,3,0,0,5,0
0,normal,0.4911539710436704,0,3,0,0,57,0
1,read_attack,0.6280844262491928,1,2,0,0,81,0
0,normal,0.4151641728529409,0,3,0,0,16,0
0,normal,0.6038791273363896,1,3,0,0,55,65535
0,normal,0.41529917002100725,0,3,0,0,24,0
0,normal,0.47791951560275375,0,3,0,0,59,0
0,normal,0.4780803244687784,0,3,0,0,62,0
0,normal,0.47628798434696323,0,3,0,0,51,65535
0,normal,0.4054393403721592,0,3,0,0,18,0
0,normal,0.46593304153281206,0,3,0,0,29,0
0,normal,0.4013586651459361,0,3,0,0,30,0
0,normal,0.5005204994624245,0,3,0,0,63,0
0,normal,0.41251631499682806,0,3,0,0,21,0
0,normal,0.5439638808242918,1,3,0,0,17,0
0,normal,0.49086740905264276,0,3,0,0,24,0
0,normal,0.4683368756086499,0,3,0,0,50,65535
0,normal,0.41385629002038954,0,3,0,0,29,0
0,normal,0.5206058395607057,1,3,0,0,40,65535
0,normal,0.45170521108674283,0,3,0,0,46,65535
0,normal,0.44094628238294103,0,3,0,0,9,0
1,mitm_unaltered,0.47748628533609344,0,3,0,0,19,0
0,normal,0.4842821221909432,0,3,0,0,61,0
0,normal,0.5305824664364912,1,3,0,0,3,0
0,normal,0.4864994006734342,0,3,0,0,20,0
0,normal,0.4568711488781626,0,3,0,0,27,0
1,mitm_unaltered,0.5615667372793557,1,3,0,0,18,0
0,normal,0.4729382959811593,0,3,0,0,51,65535
0,normal,0.416626268288865,0,3,0,0,33,0
1,read_attack,0.6466928437111595,1,3,0,0,107,17948
0,normal,0.4805478804815023,0,3,0,0,60,0
1,read_attack,0.4660086856174923,0,3,0,0,28,0
0,normal,0.5024549921153032,0,3,0,0,44,65535
0,normal,0.5875744445350355,1,3,0,0,50,65535
1,read_attack,0.5332110335923633,1,2,0,0,55,0
0,normal,0.39869329180634894,0,3,0,0,26,0
0,normal,0.5947947472531151,1,3,0,0,67,0
0,normal,0.5050199974020287,0,3,0,0,17,0
0,normal,0.6049297507757795,1,3,0,0,2,0
0,normal,0.5093553462004683,0,3,0,0,41,65535
0,normal,0.49143461106445147,0,3,0,0,37,65535
0,normal,0.4976216567369274,0,3,0,0,59,0
0,normal,0.4362500991778035,0,3,0,0,27,0
0,normal,0.5077597614518182,0,3,0,0,24,0
0,normal,0.7048973474286935,1,3,0,1,1,68
0,normal,0.48059548767468774,0,3,0,0,64,0
0,normal,0.4593213159676667,0,3,0,0,36,0
1,mitm_unaltered,0.5381464670756937,1,3,0,0,53,65535
0,normal,0.4448614167933627,0,3,0,0,8,0
0,normal,0.438261198639638,0,3,0,0,35,0
0,normal,0.40040686065587633,0,3,0,0,21,0
0,normal,0.5347708879972054,1,3,0,0,6,0
0,normal,0.4409043069677593,0,3,0,0,30,0
0,normal,0.41490844706926705,0,3,0,0,16,0
0,normal,0.5955437922805665,1,3,0,0,44,65535
1,mitm_unaltered,0.5798543953848816,1,3,0,0,401,0
0,normal,0.47016586337697747,0,3,0,0,44,65535
0,normal,0.5731060831763756,1,3,0,0,48,65535
1,mitm_unaltered,0.4981752444688424,0,3,0,0,42,65535
0,normal,0.5751053433114331,1,3,0,0,58,0
0,normal,0.4798057059816677,0,3,0,0,58,0
0,normal,0.49759124123167525,0,3,0,0,59,0
0,normal,0.41866693828615004,0,3,0,0,16,0
1,mitm_unaltered,0.4618223700147812,0,3,0,0,32,0
0,normal,0.4553458693127422,0,3,0,0,42,65535
0,normal,0.5449980137020558,1,3,0,0,55,65535
0,normal,0.42543967059451904,0,3,0,0,35,0
0,normal,0.406721440610589,0,3,0,0,31,0
0,normal,0.48286088488465684,0,3,0,0,30,0
0,normal,0.4760429412166712,0,3,0,0,27,0
0,normal,0.47366645468708984,0,3,0,0,39,65535
0,normal,0.4793372333770391,0,3,0,0,53,65535
0,normal,0.426406866250684,0,3,0,0,29,0
1,read_attack,0.40263696147636263,0,3,0,0,29,0
1,mitm_unaltered,0.4277001050756229,0,3,0,0,14,0
1,read_attack,0.5667194226745782,1,2,0,0,31,0
1,read_attack,0.6467658444034259,1,3,0,0,75,17265
0,normal,0.45019055525839596,0,3,0,0,46,65535
0,normal,0.4516480249812132,0,3,0,0,24,0
0,normal,0.49655899629005706,0,3,0,0,57,0
0,normal,0.5111960351231425,0,3,0,0,54,65535
0,normal,0.5326784683541997,1,3,0,0,4,0
0,normal,0.5884122153257441,1,3,0,0,68,0
0,normal,0.4879184444427287,0,3,0,0,14,0
0,normal,0.4704335263897984,0,3,0,0,45,65535
0,normal,0.5221495546208351,1,3,0,0,54,65535
0,normal,0.41572686842573925,0,3,0,0,28,0
0,normal,0.48529009760792347,0,3,0,0,11,0
0,normal,0.49141416348032607,0,3,0,0,53,65535
1,mitm_unaltered,0.4836049925688731,0,3,0,0,20,0
0,normal,0.4902311806043347,0,3,0,0,49,65535
0,normal,0.4760760586261966,0,3,0,0,26,0
0,normal,0.4247484873211173,0,3,0,0,33,0
0,normal,0.4179178989487676,0,3,0,0,24,0
0,normal,0.45121333971898075,0,3,0,0,10,0
0,normal,0.564110836473419,1,3,0,0,51,65535
0,normal,0.4122243411267715,0,3,0,0,32,0
0,normal,0.5313760474795172,1,3,0,0,67,0
1,mitm_unaltered,0.4468584483897057,0,3,0,0,27,0
0,normal,0.5171947223570722,1,3,0,0,6,0
0,normal,0.4995706787781948,0,3,0,0,47,65535
0,normal,0.488599912690651,0,3,0,0,39,65535
0,normal,0.49772285837669356,0,3,0,0,39,65535
0,normal,0.4689706590286556,0,3,0,0,41,65535
0,normal,0.48918140464021304,0,3,0,0,63,0
0,normal,0.46275812830149443,0,3,0,0,27,0
0,normal,0.47865661491271266,0,3,0,0,24,0
0,normal,0.48423166396749456,0,3,0,0,63,0
1,read_attack,0.5350301239723793,1,3,0,0,20,0
0,normal,0.49624787345120347,0,3,0,0,40,65535
0,normal,0.5847993095625743,1,3,0,0,45,65535
0,normal,0.5140544757473262,0,3,0,0,60,0
0,normal,0.46522681728721516,0,3,0,0,33,0
0,normal,0.7083935146281802,1,3,0,1,1,68
0,normal,0.5534241787906773,1,3,0,0,68,0
0,normal,0.4412448469274902,0,3,0,0,35,0
0,normal,0.5043983203482101,0,3,0,0,43,65535
1,read_attack,0.40631554508246914,0,3,0,0,19,0
0,normal,0.48070458389410453,0,3,0,0,53,65535
0,normal,0.41412885377380765,0,3,0,0,18,0
0,normal,0.41475343455694796,0,3,0,0,20,0
1,mitm_unaltered,0.4921271382680505,0,3,0,0,47,65535
0,normal,0.5673511444780557,1,3,0,0,40,65535
0,normal,0.5155821273585148,0,3,0,0,58,0
0,normal,0.4813819615751933,0,3,0,0,39,65535
0,normal,0.4888247334891018,0,3,0,0,64,0
0,normal,0.5201829144830812,1,3,0,0,65,0
0,normal,0.5929583847855007,1,3,0,0,10,40025
1,read_attack,0.6647943943032131,1,3,0,0,127,17096
0,normal,0.44633129400133703,0,3,0,0,45,65535
1,read_attack,0.585398336769263,1,3,0,0,36,0
1,mitm_unaltered,0.5747330645188771,1,3,0,0,176,65535
0,normal,0.7035009308510616,1,3,0,1,1,68
0,normal,0.5461344366348447,1,3,0,0,55,65535
0,normal,0.41478822657758635,0,3,0,0,30,0
0,normal,0.533401827382476,1,3,0,0,8,0
0,normal,0.5091637995785282,0,3,0,0,4,0
0,normal,0.4741759672033038,0,3,0,0,50,65535
1,mitm_unaltered,0.4423869356264883,0,3,0,0,24,0
1,mitm_unaltered,0.5841087734768252,1,3,0,0,153,0
0,normal,0.4100665864976242,0,3,0,0,20,0
0,normal,0.5038390653997779,0,3,0,0,3,0
1,mitm_unaltered,0.4895702380571642,0,3,0,0,48,65535
0,normal,0.4932272269397098,0,3,0,0,54,65535
0,normal,0.48034692208460406,0,3,0,0,60,0
0,normal,0.5149328758298944,0,3,0,0,67,0
0,normal,0.462356459701953,0,3,0,0,47,65535
0,normal,0.541994386103813,1,3,0,0,55,65535
0,normal,0.4137326177471029,0,3,0,0,17,0
0,normal,0.45008203114283496,0,3,0,0,35,0
0,normal,0.49126730135315827,0,3,0,0,37,65535
0,normal,0.4862247958422897,0,3,0,0,49,65535
0,normal,0.573994786190154,1,3,0,0,41,65535
0,normal,0.49063182555853596,0,3,0,0,37,65535
0,normal,0.5541959590459502,1,3,0,0,13,0
1,mitm_unaltered,0.49476107397577546,0,3,0,0,35,0
0,normal,0.4093875280142359,0,3,0,0,20,0
0,normal,0.48446078760241656,0,3,0,0,12,0
0,normal,0.4005785431542118,0,3,0,0,21,0
0,normal,0.4557924229217492,0,3,0,0,7,0
0,normal,0.5751678869839373,1,3,0,0,35,0
0,normal,0.45012327862837703,0,3,0,0,43,65535
0,normal,0.46309440275698943,0,3,0,0,39,65535
0,normal,0.41366193007012575,0,3,0,0,17,0
0,normal,0.5401522604277034,1,3,0,0,68,0
0,normal,0.4274086907238667,0,3,0,0,34,0
0,normal,0.4861016308661855,0,3,0,0,15,0
0,normal,0.4882789040471715,0,3,0,0,66,0
0,normal,0.5390716675214072,1,3,0,0,6,0
0,normal,0.48573494736553996,0,3,0,0,13,0
0,normal,0.50480005187823,0,3,0,0,50,65535
0,normal,0.40383965096176044,0,3,0,0,18,0
0,normal,0.4996306791529981,0,3,0,0,61,0
1,read_attack,0.4492139925708468,0,3,0,0,34,0
0,normal,0.5052278795271508,0,3,0,0,61,0
0,normal,0.5678636061834554,1,3,0,0,40,65535
0,normal,0.46491688650103963,0,3,0,0,39,65535
0,normal,0.43665898250995205,0,3,0,0,32,0
0,normal,0.5882203676086764,1,3,0,0,66,0
0,normal,0.6138747973010106,1,3,0,0,51,65535
0,normal,0.450350747254656,0,3,0,0,21,0
0,normal,0.5665429125754881,1,3,0,0,43,65535
0,normal,0.49791287322456956,0,3,0,0,53,65535
0,normal,0.5802543697193887,1,3,0,0,67,0
0,normal,0.5889882091485802,1,3,0,0,62,0
0,normal,0.4393073055499442,0,3,0,0,33,0
0,normal,0.4135945106858366,0,3,0,0,24,0
0,normal,0.41280209842754845,0,3,0,0,19,0
0,normal,0.4877889471696576,0,3,0,0,7,0
0,normal,0.5031604872999003,0,3,0,0,65,0
0,normal,0.41241430372770893,0,3,0,0,17,0
0,normal,0.5266524026148691,1,3,0,0,3,0
0,normal,0.4693707319662873,0,3,0,0,49,65535
0,normal,0.49748263850189167,0,3,0,0,63,0
0,normal,0.46668233403337805,0,3,0,0,21,0
0,normal,0.4664519881709896,0,3,0,0,51,65535
0,normal,0.44681104741581545,0,3,0,0,19,0
0,normal,0.4139006605406067,0,3,0,0,27,0
0,normal,0.4753942195726237,0,3,0,0,4,0
0,normal,0.4346490191808255,0,3,0,0,12,0
0,normal,0.4111486758054966,0,3,0,0,16,0
0,normal,0.4436684826424372,0,3,0,0,18,0
0,normal,0.40728201906505684,0,3,0,0,29,0
1,read_attack,0.6005079383624592,1,2,0,0,87,0
0,normal,0.4269627404087367,0,3,0,0,35,0
1,read_attack,0.6620820405120945,1,3,0,0,106,51718
0,normal,0.5437349274353135,1,3,0,0,4,0
0,normal,0.417234007604386,0,3,0,0,31,0
0,normal,0.5779134651532744,1,3,0,0,53,65535
0,normal,0.41711329591061846,0,3,0,0,12,0
0,normal,0.42940013805134797,0,3,0,0,13,0
0,normal,0.44256779018906356,0,3,0,0,11,0
0,normal,0.5441171788928876,1,3,0,0,6,0
0,normal,0.5918789079745908,1,3,0,0,45,65535
0,normal,0.4112048099165025,0,3,0,0,14,0
0,normal,0.4079957251279698,0,3,0,0,21,0
1,mitm_unaltered,0.4836555072697494,0,3,0,0,7,0
0,normal,0.45466208780767076,0,3,0,0,44,65535
0,normal,0.5321504745103072,1,3,0,0,18,0
0,normal,0.44914989050477294,0,3,0,0,44,65535
0,normal,0.502909926546512,0,3,0,0,65,0
0,normal,0.40241205818846804,0,3,0,0,23,0
0,normal,0.624335777629668,1,3,0,0,47,65535
0,normal,0.48879595809033927,0,3,0,0,8,0
0,normal,0.5678746542704926,1,3,0,0,21,19080
0,normal,0.5697304729754049,1,3,0,0,63,0
0,normal,0.4262719713432494,0,3,0,0,12,0
0,normal,0.5182060401430035,1,3,0,0,54,65535
0,normal,0.5046317242355025,0,3,0,0,55,65535
0,normal,0.4801146662067863,0,3,0,0,48,65535
0,normal,0.45687008338969354,0,3,0,0,20,0
0,normal,0.7160049483800183,1,3,0,1,1,68
0,normal,0.5272609599554146,1,3,0,0,54,65535
0,normal,0.4805560587037894,0,3,0,0,39,65535
0,normal,0.5355207331464549,1,3,0,0,5,0
0,normal,0.4914857319667507,0,3,0,0,14,0
0,normal,0.43202316970874005,0,3,0,0,13,0
0,normal,0.48332748097060313,0,3,0,0,8,0
0,normal,0.45480176199375905,0,3,0,0,6,0
0,normal,0.5636538358914563,1,3,0,0,5,0
0,normal,0.48823135842959314,0,3,0,0,64,0
0,normal,0.41945953593937685,0,3,0,0,33,0
1,mitm_unaltered,0.528491547039502,1,3,0,0,18,0
0,normal,0.5089958402530034,0,3,0,0,48,65535
0,normal,0.4625401963440271,0,3,0,0,44,65535
0,normal,0.543107755133363,1,3,0,0,10,0
0,normal,0.42948075222848037,0,3,0,0,33,0
1,mitm_unaltered,0.49231869602933925,0,3,0,0,4,0
0,normal,0.5881324680910659,1,3,0,0,38,65535
0,normal,0.40727113059127124,0,3,0,0,16,0
0,normal,0.5315139257005641,1,3,0,0,56,65535
0,normal,0.4763960462818311,0,3,0,0,50,65535
0,normal,0.4921326202509979,0,3,0,0,61,0
0,normal,0.48689389229031144,0,3,0,0,40,65535
0,normal,0.5120636059752761,0,3,0,0,4,0
0,normal,0.4419909648774633,0,3,0,0,35,0
1,mitm_unaltered,0.5959759162946304,1,3,0,0,359,0
0,normal,0.5130838235132,0,3,0,0,65,0
1,mitm_unaltered,0.5150688310944419,0,3,0,0,20,0
0,normal,0.4046122128535908,0,3,0,0,18,0
0,normal,0.5416550273444802,1,3,0,0,7,0
0,normal,0.5121968010857635,0,3,0,0,55,65535
0,normal,0.4288939781191626,0,3,0,0,10,0
0,normal,0.4908225138517584,0,3,0,0,61,0
0,normal,0.4090899570890544,0,3,0,0,21,0
1,mitm_unaltered,0.5399263736962913,1,3,0,0,55,65535
1,read_attack,0.6331416855499079,1,3,0,0,136,12314
0,normal,0.47283372408506796,0,3,0,0,44,65535
0,normal,0.5062391291698145,0,3,0,0,3,0
0,normal,0.711183921702033,1,3,0,1,1,68
1,read_attack,0.6515148320790676,1,3,0,0,132,60136
0,normal,0.40054365296110767,0,3,0,0,24,0
0,normal,0.6993125897997058,1,3,0,1,1,68
0,normal,0.54473479855727,1,3,0,0,27,0
0,normal,0.4274622232145599,0,3,0,0,13,0
0,normal,0.4650424024628237,0,3,0,0,46,65535
0,normal,0.7049067346674093,1,3,0,1,1,68
0,normal,0.4838231157727821,0,3,0,0,38,65535
0,normal,0.46683325279371307,0,3,0,0,30,0
0,normal,0.47001781853389557,0,3,0,0,48,65535
0,normal,0.530747994058971,1,3,0,0,13,0
0,normal,0.5204063936216518,1,3,0,0,66,0
0,normal,0.5397508095423683,1,3,0,0,2,0
0,normal,0.4117774916424176,0,3,0,0,22,0
0,normal,0.504316667115688,0,3,0,0,63,0
0,normal,0.4225763625716446,0,3,0,0,14,0
0,normal,0.47003984211153127,0,3,0,0,39,65535
0,normal,0.48963126300116233,0,3,0,0,51,65535
0,normal,0.40602649345196723,0,3,0,0,27,0
0,normal,0.46887652873968266,0,3,0,0,41,65535
0,normal,0.48129139593604703,0,3,0,0,41,65535
0,normal,0.5429293977094947,1,3,0,0,23,0
0,normal,0.44550132161729145,0,3,0,0,18,0
0,normal,0.5654385346125658,1,3,0,0,4,0
0,normal,0.40822704567449963,0,3,0,0,15,0
0,normal,0.45545062071347187,0,3,0,0,26,0
0,normal,0.4780313074224536,0,3,0,0,39,65535
0,normal,0.5131367643814617,0,3,0,0,67,0
1,mitm_unaltered,0.49351916967297255,0,3,0,0,50,65535
0,normal,0.42542890421568774,0,3,0,0,35,0
0,normal,0.41427965501949565,0,3,0,0,16,0
1,mitm_unaltered,0.564315002039554,1,3,0,0,56,65535
0,normal,0.41637537164897326,0,3,0,0,11,0
0,normal,0.5238581334264287,1,3,0,0,2,0
0,normal,0.5129278474492543,0,3,0,0,61,0
0,normal,0.4986611782917174,0,3,0,0,65,0
0,normal,0.4518861355867901,0,3,0,0,6,0
0,normal,0.4814564754188145,0,3,0,0,32,0
0,normal,0.41277837185411675,0,3,0,0,27,0
1,read_attack,0.6167249735729992,1,3,0,0,109,17154
0,normal,0.40189588246902824,0,3,0,0,29,0
0,normal,0.5460967534199104,1,3,0,0,24,0
0,normal,0.5340110679432022,1,3,0,0,12,0
0,normal,0.46636900237318596,0,3,0,0,46,65535
0,normal,0.5195391440608966,1,3,0,0,68,0
1,mitm_unaltered,0.4726199635392266,0,3,0,0,26,0
0,normal,0.5645607956779501,1,3,0,0,11,0
0,normal,0.7209573663267417,1,3,0,1,1,68
0,normal,0.49035287630237523,0,3,0,0,64,0
0,normal,0.45471887601544625,0,3,0,0,29,0
0,normal,0.47739509950692793,0,3,0,0,4,0
0,normal,0.4859665218225223,0,3,0,0,49,65535
0,normal,0.51878993671813,1,3,0,0,66,0
0,normal,0.7001442061244805,1,3,0,1,1,68
0,normal,0.526305735262233,1,3,0,0,15,0
0,normal,0.5527971836241526,1,3,0,0,31,0
0,normal,0.48989316889433154,0,3,0,0,17,0
0,normal,0.5034627109273501,0,3,0,0,11,0
0,normal,0.4863572223712822,0,3,0,0,11,0
0,normal,0.5248238347048991,1,3,0,0,52,65535
0,normal,0.4344065805267236,0,3,0,0,8,0
0,normal,0.5039950194364001,0,3,0,0,8,0
0,normal,0.5305204692394628,1,3,0,0,1,0
0,normal,0.5260893859082029,1,3,0,0,55,65535
0,normal,0.40865589185090845,0,3,0,0,32,0
0,normal,0.4188995718787086,0,3,0,0,26,0
0,normal,0.5143678408698825,0,3,0,0,54,65535
0,normal,0.4703446276462348,0,3,0,0,44,65535
0,normal,0.40630265758577955,0,3,0,0,18,0
0,normal,0.41571910742841006,0,3,0,0,13,0
0,normal,0.5134298584547117,0,3,0,0,36,0
0,normal,0.5433585362322915,1,3,0,0,15,0
0,normal,0.5434796642176138,1,3,0,0,68,0
0,normal,0.4349381439880797,0,3,0,0,36,0
0,normal,0.5337027695479114,1,3,0,0,22,0
1,read_attack,0.5494613628922256,1,3,0,0,56,65535
1,mitm_unaltered,0.41927756173780184,0,3,0,0,26,0
0,normal,0.45741069220712516,0,3,0,0,30,0
0,normal,0.4206104229720161,0,3,0,0,11,0
0,normal,0.5373261825090838,1,3,0,0,1,0
0,normal,0.5029680501764026,0,3,0,0,9,0
0,normal,0.4167475721459686,0,3,0,0,22,0
0,normal,0.5121179952281419,0,3,0,0,65,0
0,normal,0.41486393040440295,0,3,0,0,17,0
0,normal,0.6026216083341178,1,3,0,0,57,0
0,normal,0.5075538366245327,0,3,0,0,66,0
0,normal,0.468786019462479,0,3,0,0,5,0
0,normal,0.4848755827618372,0,3,0,0,40,65535
0,normal,0.49481462714474483,0,3,0,0,19,0
0,normal,0.5305237247232131,1,3,0,0,1,0
0,normal,0.5530417023449719,1,3,0,0,2,0
0,normal,0.432985244132087,0,3,0,0,26,0
0,normal,0.4048724560604258,0,3,0,0,24,0
0,normal,0.45455844661191164,0,3,0,0,28,0
0,normal,0.47678145854400655,0,3,0,0,59,0
0,normal,0.4720495731485982,0,3,0,0,49,65535
0,normal,0.5202415260446044,1,3,0,0,66,0
0,normal,0.49855705741008377,0,3,0,0,24,0
0,normal,0.4297121911774704,0,3,0,0,23,0
0,normal,0.4896559064964449,0,3,0,0,61,0
0,normal,0.7079337737880649,1,3,0,1,1,68
0,normal,0.45659526273902457,0,3,0,0,27,0
0,normal,0.5276360440938266,1,3,0,0,56,65535
0,normal,0.46763004755723947,0,3,0,0,39,65535
0,normal,0.581568946356432,1,3,0,0,67,0
0,normal,0.6064121977053899,1,3,0,0,38,65535
0,normal,0.4941085474348624,0,3,0,0,6,0
0,normal,0.5146213955288413,0,3,0,0,18,0
0,normal,0.5862508548647561,1,3,0,0,62,0
0,normal,0.506017340949115,0,3,0,0,11,0
0,normal,0.4779945519442609,0,3,0,0,33,0
0,normal,0.48546151455336883,0,3,0,0,48,65535
0,normal,0.5041611182742979,0,3,0,0,14,0
0,normal,0.4945196456318223,0,3,0,0,62,0
0,normal,0.572913486956844,1,3,0,0,48,65535
0,normal,0.4946807822255763,0,3,0,0,59,0
0,normal,0.4218386408669894,0,3,0,0,28,0
0,normal,0.46726258615504473,0,3,0,0,6,0
0,normal,0.45047130858218026,0,3,0,0,49,65535
1,mitm_unaltered,0.562372618266749,1,3,0,0,283,0
0,normal,0.4484916816438712,0,3,0,0,44,65535
0,normal,0.4819158141719444,0,3,0,0,41,65535
0,normal,0.4865702698494366,0,3,0,0,4,0
0,normal,0.4627684200948564,0,3,0,0,14,0
0,normal,0.5083735215303985,0,3,0,0,55,65535
1,mitm_unaltered,0.5633592451209537,1,3,0,0,1,0
